"city","year","fortnights_since_start_of_year","mean_AH","mean_RH","mean_temp","mean_AH_for_that_fortnight_of_year","mean_RH_for_that_fortnight_of_year","mean_temp_for_that_fortnight_of_year","d.AH","d.RH","d.temp"
"MELBOURNE",1989,5,11.2064087818276,57.3571428571429,22.85,9.73656219319001,62.4985347985348,18.4657509157509,1.46984658863759,-5.14139194139194,4.38424908424908
"MELBOURNE",1989,6,10.175504954695,74.0714285714286,15.8928571428571,9.11546854570175,61.9761904761905,17.4902380952381,1.06003640899326,12.0952380952381,-1.59738095238095
"MELBOURNE",1989,7,10.0714409919346,75.5714285714286,15.5642857142857,8.79448138432764,64.8333333333333,16.0735714285714,1.27695960760698,10.7380952380952,-0.509285714285717
"MELBOURNE",1989,8,9.1901502604432,78.7857142857143,13.3857142857143,8.49468795696419,67.7619047619048,14.7735714285714,0.695462303479003,11.0238095238095,-1.38785714285714
"MELBOURNE",1989,9,10.0754366252264,82.7857142857143,14.1428571428571,8.06243038556104,69.6928571428572,13.4216666666667,2.01300623966535,13.0928571428571,0.721190476190475
"MELBOURNE",1989,10,8.86942789214674,81.0714285714286,12.3714285714286,8.03259491421013,73.9015873015873,12.3240476190476,0.836832977936609,7.16984126984127,0.0473809523809532
"MELBOURNE",1989,11,7.69894653923933,82.4285714285714,9.70714285714286,7.72305965155141,76.5825396825397,11.1048412698413,-0.0241131123120786,5.84603174603176,-1.39769841269841
"MELBOURNE",1989,12,7.79726596348322,83.2142857142857,9.93571428571429,7.42963076638796,78.0095238095238,10.1759523809524,0.367635197095262,5.2047619047619,-0.240238095238096
"MELBOURNE",1989,13,6.32361722736056,79.9285714285714,7.2,7.09032614117569,77.6977289377289,9.47683882783883,-0.766708913815124,2.23084249084249,-2.27683882783883
"MELBOURNE",1989,14,6.30389638187718,77.9285714285714,7.59285714285714,6.89333587321907,76.8333333333333,9.24733333333333,-0.589439491341889,1.0952380952381,-1.65447619047619
"MELBOURNE",1989,15,6.8637103462379,81.9285714285714,8.14285714285714,6.7914163411321,76.1619047619048,9.15738095238095,0.0722940051058023,5.76666666666667,-1.01452380952381
"MELBOURNE",1989,16,6.72631923305852,78.6428571428571,8.50714285714286,6.62136273813013,73.0879120879121,9.43617511520737,0.104956494928395,5.55494505494505,-0.929032258064515
"MELBOURNE",1989,17,6.59168061542569,79.6428571428571,8.04285714285714,6.65890570798602,71.5868131868132,9.88270116979794,-0.067225092560327,8.05604395604395,-1.8398440269408
"MELBOURNE",1989,18,6.90886734131148,73.7857142857143,10,6.96511689609565,69.7796703296703,10.9872527472527,-0.0562495547841708,4.00604395604397,-0.987252747252747
"MELBOURNE",1989,19,6.97078036609396,74.0714285714286,10.0428571428571,7.03986786418351,67.9268731268731,11.6831655441333,-0.0690874980895488,6.14455544455544,-1.64030840127614
"MELBOURNE",1989,20,7.38563616863774,71.8571428571429,11.4,7.31836909948439,66.2004608294931,12.7064516129032,0.0672670691533472,5.65668202764978,-1.30645161290323
"MELBOURNE",1989,21,7.4888229058992,70.2857142857143,11.9928571428571,7.29442364705879,63.7488479262673,13.3753456221198,0.194399258840416,6.53686635944701,-1.38248847926267
"MELBOURNE",1989,22,8.11063481057187,71.2142857142857,13.0571428571429,7.87457810060123,63.9930875576037,14.50633640553,0.236056709970643,7.22119815668202,-1.4491935483871
"MELBOURNE",1989,23,8.72562842328569,75.8571428571429,13.0785714285714,8.31736038467511,63.3824884792627,15.6082949308756,0.408268038610585,12.4746543778802,-2.52972350230415
"MELBOURNE",1989,24,9.80432489613389,60.7857142857143,19.0285714285714,8.55168769885649,61.278801843318,16.7444700460829,1.25263719727739,-0.493087557603687,2.28410138248848
"MELBOURNE",1989,25,9.11571380219384,63.7142857142857,16.8357142857143,8.87422298173095,60.9009216589862,17.3626728110599,0.241490820462891,2.81336405529954,-0.526958525345623
"MELBOURNE",1989,26,7.97355534231667,54,17.6928571428571,8.97406024773732,60.423579109063,17.7355606758833,-1.00050490542066,-6.42357910906298,-0.0427035330261134
"MELBOURNE",1990,1,9.49301615095623,57.6428571428571,19.3357142857143,9.51477654778745,58.9058608058608,19.2654578754579,-0.021760396831219,-1.26300366300366,0.0702564102564089
"MELBOURNE",1990,2,8.41822575507574,54.0714285714286,18.7642857142857,9.76025064405047,58.967619047619,19.5676666666667,-1.34202488897473,-4.89619047619048,-0.803380952380955
"MELBOURNE",1990,3,10.2970251603825,71.5714285714286,17.1285714285714,9.99489908528445,60.5261904761905,19.4957142857143,0.302126075098093,11.0452380952381,-2.36714285714286
"MELBOURNE",1990,4,9.98236325410604,60,19.85,10.0851053576477,60.0935897435897,19.8162637362637,-0.102742103541612,-0.0935897435897459,0.0337362637362659
"MELBOURNE",1990,5,11.1653482478495,70,18.3642857142857,9.73656219319001,62.4985347985348,18.4657509157509,1.42878605465947,7.5014652014652,-0.101465201465203
"MELBOURNE",1990,6,8.34276030644178,56.9285714285714,17.4785714285714,9.11546854570175,61.9761904761905,17.4902380952381,-0.77270823925997,-5.04761904761904,-0.0116666666666667
"MELBOURNE",1990,7,9.02605642580714,64.2857142857143,16.8142857142857,8.79448138432764,64.8333333333333,16.0735714285714,0.231575041479497,-0.547619047619037,0.740714285714283
"MELBOURNE",1990,8,10.3217731025746,78.1428571428571,15.4142857142857,8.49468795696419,67.7619047619048,14.7735714285714,1.82708514561038,10.3809523809524,0.640714285714285
"MELBOURNE",1990,9,8.02169590235185,67.5714285714286,13.7928571428571,8.06243038556104,69.6928571428572,13.4216666666667,-0.0407344832091834,-2.12142857142858,0.371190476190476
"MELBOURNE",1990,10,7.51615973435579,72.3571428571429,11.5642857142857,8.03259491421013,73.9015873015873,12.3240476190476,-0.516435179854337,-1.54444444444444,-0.759761904761906
"MELBOURNE",1990,11,7.53035742805297,79.2142857142857,10.1428571428571,7.72305965155141,76.5825396825397,11.1048412698413,-0.192702223498439,2.63174603174603,-0.961984126984127
"MELBOURNE",1990,12,7.42173964006078,80.5,9.69285714285714,7.42963076638796,78.0095238095238,10.1759523809524,-0.00789112632717792,2.49047619047619,-0.483095238095238
"MELBOURNE",1990,13,6.59291226302822,76.7142857142857,8.55714285714286,7.09032614117569,77.6977289377289,9.47683882783883,-0.497413878147468,-0.983443223443231,-0.919695970695971
"MELBOURNE",1990,14,7.10697904248312,77.5714285714286,9.53571428571428,6.89333587321907,76.8333333333333,9.24733333333333,0.213643169264045,0.738095238095241,0.288380952380951
"MELBOURNE",1990,15,7.17865797431084,76.1428571428571,9.97857142857143,6.7914163411321,76.1619047619048,9.15738095238095,0.38724163317874,-0.0190476190476261,0.821190476190475
"MELBOURNE",1990,16,6.78644615685094,78.1428571428571,8.79285714285714,6.62136273813013,73.0879120879121,9.43617511520737,0.165083418720815,5.05494505494505,-0.64331797235023
"MELBOURNE",1990,17,6.49692556503907,76.9285714285714,8.30714285714286,6.65890570798602,71.5868131868132,9.88270116979794,-0.16198014294695,5.34175824175824,-1.57555831265509
"MELBOURNE",1990,18,6.61750146482743,71.5,9.80714285714286,6.96511689609565,69.7796703296703,10.9872527472527,-0.347615431268227,1.72032967032968,-1.18010989010989
"MELBOURNE",1990,19,7.06768450663214,69.6428571428571,11.2714285714286,7.03986786418351,67.9268731268731,11.6831655441333,0.0278166424486326,1.71598401598401,-0.411736972704714
"MELBOURNE",1990,20,7.7542235980058,74.5,11.6357142857143,7.31836909948439,66.2004608294931,12.7064516129032,0.435854498521409,8.29953917050692,-1.07073732718894
"MELBOURNE",1990,21,7.42061901391039,71.3571428571429,11.7857142857143,7.29442364705879,63.7488479262673,13.3753456221198,0.126195366851602,7.60829493087558,-1.58963133640553
"MELBOURNE",1990,22,9.27922355151814,67.1428571428571,16.5,7.87457810060123,63.9930875576037,14.50633640553,1.40464545091691,3.14976958525345,1.99366359447005
"MELBOURNE",1990,23,7.85125083655577,59.3571428571429,15.6642857142857,8.31736038467511,63.3824884792627,15.6082949308756,-0.466109548119338,-4.02534562211982,0.0559907834101381
"MELBOURNE",1990,24,7.94423530289053,58.5,16.15,8.55168769885649,61.278801843318,16.7444700460829,-0.607452395965963,-2.77880184331797,-0.59447004608295
"MELBOURNE",1990,25,9.05714450568508,58.2857142857143,18.2785714285714,8.87422298173095,60.9009216589862,17.3626728110599,0.18292152395413,-2.61520737327189,0.91589861751152
"MELBOURNE",1990,26,9.16062446987672,58.2857142857143,18.6928571428571,8.97406024773732,60.423579109063,17.7355606758833,0.186564222139401,-2.13786482334869,0.957296466973887
"MELBOURNE",1991,1,10.4449624556857,60.7142857142857,20.8428571428571,9.51477654778745,58.9058608058608,19.2654578754579,0.930185907898231,1.80842490842491,1.57739926739927
"MELBOURNE",1991,2,10.9169468644926,65.0714285714286,19.3357142857143,9.76025064405047,58.967619047619,19.5676666666667,1.1566962204421,6.10380952380952,-0.231952380952382
"MELBOURNE",1991,3,9.27211759080726,58.8571428571429,18.6642857142857,9.99489908528445,60.5261904761905,19.4957142857143,-0.722781494477193,-1.66904761904762,-0.831428571428571
"MELBOURNE",1991,4,9.24647221913512,58.2142857142857,18.9,10.0851053576477,60.0935897435897,19.8162637362637,-0.838633138512531,-1.87930402930403,-0.916263736263737
"MELBOURNE",1991,5,8.70981967467882,57.4285714285714,18.3642857142857,9.73656219319001,62.4985347985348,18.4657509157509,-1.02674251851119,-5.06996336996337,-0.101465201465203
"MELBOURNE",1991,6,8.67345635900011,63.4285714285714,16.4142857142857,9.11546854570175,61.9761904761905,17.4902380952381,-0.442012186701637,1.45238095238096,-1.07595238095238
"MELBOURNE",1991,7,8.49735190956633,62.9285714285714,15.9714285714286,8.79448138432764,64.8333333333333,16.0735714285714,-0.297129474761311,-1.9047619047619,-0.102142857142859
"MELBOURNE",1991,8,7.68636028939819,61.0714285714286,14.7285714285714,8.49468795696419,67.7619047619048,14.7735714285714,-0.808327667566002,-6.69047619047619,-0.0450000000000017
"MELBOURNE",1991,9,7.56361640248804,67.8571428571429,12.8142857142857,8.06243038556104,69.6928571428572,13.4216666666667,-0.498813983073001,-1.83571428571429,-0.607380952380952
"MELBOURNE",1991,10,8.02800210801748,79.5,11.1357142857143,8.03259491421013,73.9015873015873,12.3240476190476,-0.00459280619264568,5.5984126984127,-1.18833333333333
"MELBOURNE",1991,11,9.15294635192704,80.7142857142857,13.05,7.72305965155141,76.5825396825397,11.1048412698413,1.42988670037563,4.13174603174603,1.94515873015873
"MELBOURNE",1991,12,9.27963234742778,86,12.1928571428571,7.42963076638796,78.0095238095238,10.1759523809524,1.85000158103982,7.99047619047619,2.01690476190476
"MELBOURNE",1991,13,8.02916786948259,76.9285714285714,11.6,7.09032614117569,77.6977289377289,9.47683882783883,0.938841728306907,-0.769157509157509,2.12316117216117
"MELBOURNE",1991,14,7.87572022524319,81.9285714285714,10.3357142857143,6.89333587321907,76.8333333333333,9.24733333333333,0.982384352024116,5.0952380952381,1.08838095238095
"MELBOURNE",1991,15,6.84850429148152,77.6428571428571,9,6.7914163411321,76.1619047619048,9.15738095238095,0.0570879503494179,1.48095238095237,-0.157380952380953
"MELBOURNE",1991,16,6.84029088804268,71.5714285714286,10.3142857142857,6.62136273813013,73.0879120879121,9.43617511520737,0.21892814991255,-1.51648351648352,0.878110599078342
"MELBOURNE",1991,17,6.35974230436786,70.5,9.38571428571429,6.65890570798602,71.5868131868132,9.88270116979794,-0.29916340361816,-1.08681318681319,-0.496986884083658
"MELBOURNE",1991,18,7.13982054189475,70.0714285714286,11.2,6.96511689609565,69.7796703296703,10.9872527472527,0.174703645799099,0.291758241758245,0.212747252747253
"MELBOURNE",1991,19,6.99483389714878,74.1428571428571,10.0142857142857,7.03986786418351,67.9268731268731,11.6831655441333,-0.0450339670347271,6.21598401598401,-1.66887982984757
"MELBOURNE",1991,20,8.52116496221431,71.7857142857143,13.7785714285714,7.31836909948439,66.2004608294931,12.7064516129032,1.20279586272992,5.58525345622121,1.0721198156682
"MELBOURNE",1991,21,7.77259186340806,60.6428571428571,15.3214285714286,7.29442364705879,63.7488479262673,13.3753456221198,0.478168216349276,-3.10599078341014,1.94608294930875
"MELBOURNE",1991,22,8.15070074445363,64.7142857142857,14.9214285714286,7.87457810060123,63.9930875576037,14.50633640553,0.276122643852397,0.721198156682021,0.415092165898617
"MELBOURNE",1991,23,7.13522541378062,58.8571428571429,14.5714285714286,8.31736038467511,63.3824884792627,15.6082949308756,-1.18213497089449,-4.52534562211982,-1.03686635944701
"MELBOURNE",1991,24,7.28271904183837,53.7857142857143,16.3214285714286,8.55168769885649,61.278801843318,16.7444700460829,-1.26896865701813,-7.49308755760369,-0.423041474654376
"MELBOURNE",1991,25,8.82366020064673,63.8571428571429,16.2,8.87422298173095,60.9009216589862,17.3626728110599,-0.0505627810842135,2.95622119815668,-1.16267281105991
"MELBOURNE",1991,26,10.4134845052663,71,17.5071428571429,8.97406024773732,60.423579109063,17.7355606758833,1.43942425752901,10.576420890937,-0.2284178187404
"MELBOURNE",1992,1,9.70510006251468,74.2857142857143,15.3357142857143,9.51477654778745,58.9058608058608,19.2654578754579,0.190323514727222,15.3798534798535,-3.92974358974359
"MELBOURNE",1992,2,8.56244745854878,56.7142857142857,18.1285714285714,9.76025064405047,58.967619047619,19.5676666666667,-1.19780318550169,-2.25333333333333,-1.43909523809524
"MELBOURNE",1992,3,10.9051331258378,69.4285714285714,18.3071428571429,9.99489908528445,60.5261904761905,19.4957142857143,0.910234040553343,8.90238095238095,-1.18857142857143
"MELBOURNE",1992,4,9.035610831346,60.7142857142857,18.0928571428571,10.0851053576477,60.0935897435897,19.8162637362637,-1.04949452630166,0.620695970695969,-1.72340659340659
"MELBOURNE",1992,5,10.6542994547636,60.0714285714286,20.8928571428571,9.73656219319001,62.4985347985348,18.4657509157509,0.91773726157359,-2.42710622710623,2.42710622710623
"MELBOURNE",1992,6,10.2292275850169,68,17.6,9.11546854570175,61.9761904761905,17.4902380952381,1.11375903931513,6.02380952380953,0.109761904761907
"MELBOURNE",1992,7,9.95965373690853,64.5,18.5714285714286,8.79448138432764,64.8333333333333,16.0735714285714,1.16517235258088,-0.333333333333329,2.49785714285714
"MELBOURNE",1992,8,7.80354754718373,59.5,15.6142857142857,8.49468795696419,67.7619047619048,14.7735714285714,-0.691140409780459,-8.26190476190476,0.840714285714284
"MELBOURNE",1992,9,8.78766998557814,73.7857142857143,13.8071428571429,8.06243038556104,69.6928571428572,13.4216666666667,0.725239600017106,4.09285714285714,0.38547619047619
"MELBOURNE",1992,10,8.82152456319878,79.0714285714286,12.8714285714286,8.03259491421013,73.9015873015873,12.3240476190476,0.788929648988653,5.16984126984127,0.547380952380953
"MELBOURNE",1992,11,7.78069685792645,79.4285714285714,10.6285714285714,7.72305965155141,76.5825396825397,11.1048412698413,0.0576372063750368,2.84603174603176,-0.476269841269842
"MELBOURNE",1992,12,6.81925669222848,75.2857142857143,9.40714285714286,7.42963076638796,78.0095238095238,10.1759523809524,-0.61037407415948,-2.72380952380952,-0.768809523809525
"MELBOURNE",1992,13,8.08779336767049,85.8571428571429,9.98571428571429,7.09032614117569,77.6977289377289,9.47683882783883,0.997467226494806,8.15941391941392,0.508875457875458
"MELBOURNE",1992,14,6.9888350272787,75.1428571428571,9.95714285714286,6.89333587321907,76.8333333333333,9.24733333333333,0.0954991540596275,-1.69047619047619,0.709809523809524
"MELBOURNE",1992,15,6.56279378534879,74,9.04285714285714,6.7914163411321,76.1619047619048,9.15738095238095,-0.228622555783312,-2.16190476190476,-0.11452380952381
"MELBOURNE",1992,16,6.93685670797937,74.3571428571429,9.9,6.62136273813013,73.0879120879121,9.43617511520737,0.315493969849243,1.26923076923077,0.463824884792627
"MELBOURNE",1992,17,6.20386396225098,71.8571428571429,8.71428571428571,6.65890570798602,71.5868131868132,9.88270116979794,-0.45504174573504,0.270329670329673,-1.16841545551223
"MELBOURNE",1992,18,6.97825729060034,77.7857142857143,9.25,6.96511689609565,69.7796703296703,10.9872527472527,0.013140394504692,8.00604395604397,-1.73725274725275
"MELBOURNE",1992,19,7.01619603759772,76.6363636363636,9.5,7.03986786418351,67.9268731268731,11.6831655441333,-0.0236718265857832,8.70949050949051,-2.18316554413329
"MELBOURNE",1992,20,7.93935701107731,77,11.4714285714286,7.31836909948439,66.2004608294931,12.7064516129032,0.620987911592916,10.7995391705069,-1.23502304147465
"MELBOURNE",1992,21,9.03770872611051,78.5,13.15,7.29442364705879,63.7488479262673,13.3753456221198,1.74328507905172,14.7511520737327,-0.225345622119816
"MELBOURNE",1992,22,8.16101154998829,67.9285714285714,13.75,7.87457810060123,63.9930875576037,14.50633640553,0.286433449387059,3.93548387096774,-0.756336405529954
"MELBOURNE",1992,23,8.43550154312019,67.5,14.6071428571429,8.31736038467511,63.3824884792627,15.6082949308756,0.118141158445077,4.11751152073732,-1.00115207373272
"MELBOURNE",1992,24,9.44446515644193,71.2857142857143,15.3285714285714,8.55168769885649,61.278801843318,16.7444700460829,0.892777457585439,10.0069124423963,-1.41589861751152
"MELBOURNE",1992,25,10.9076871409115,70,18.2928571428571,8.87422298173095,60.9009216589862,17.3626728110599,2.03346415918056,9.09907834101382,0.930184331797236
"MELBOURNE",1992,26,12.3249550888366,77.5,18.5142857142857,8.97406024773732,60.423579109063,17.7355606758833,3.35089484109925,17.076420890937,0.77872503840246
"MELBOURNE",1993,1,9.73569892091458,63.1428571428571,18.4571428571429,9.51477654778745,58.9058608058608,19.2654578754579,0.220922373127129,4.23699633699634,-0.808315018315021
"MELBOURNE",1993,2,11.9872396447635,66.2857142857143,21.0428571428571,9.76025064405047,58.967619047619,19.5676666666667,2.22698900071301,7.31809523809525,1.47519047619048
"MELBOURNE",1993,3,11.9529161873501,62.2142857142857,21.6857142857143,9.99489908528445,60.5261904761905,19.4957142857143,1.95801710206563,1.68809523809524,2.19
"MELBOURNE",1993,4,10.1890619055546,64.1428571428571,18.3928571428571,10.0851053576477,60.0935897435897,19.8162637362637,0.103956547906957,4.04926739926739,-1.42340659340659
"MELBOURNE",1993,5,9.74679229557388,72.0714285714286,15.8357142857143,9.73656219319001,62.4985347985348,18.4657509157509,0.0102301023838738,9.57289377289377,-2.63003663003663
"MELBOURNE",1993,6,11.2376884026057,69.1428571428571,19.15,9.11546854570175,61.9761904761905,17.4902380952381,2.12221985690397,7.16666666666666,1.6597619047619
"MELBOURNE",1993,7,8.90217877659388,67.5714285714286,15.4928571428571,8.79448138432764,64.8333333333333,16.0735714285714,0.107697392266235,2.73809523809524,-0.580714285714286
"MELBOURNE",1993,8,8.62143008626504,59.3571428571429,17.5357142857143,8.49468795696419,67.7619047619048,14.7735714285714,0.126742129300847,-8.40476190476191,2.76214285714286
"MELBOURNE",1993,9,8.05468574441715,66.5714285714286,14.2428571428571,8.06243038556104,69.6928571428572,13.4216666666667,-0.00774464114388529,-3.12142857142858,0.821190476190477
"MELBOURNE",1993,10,7.53530920586654,71.7142857142857,11.8,8.03259491421013,73.9015873015873,12.3240476190476,-0.497285708343588,-2.18730158730159,-0.524047619047618
"MELBOURNE",1993,11,8.12789661071742,79,11.4857142857143,7.72305965155141,76.5825396825397,11.1048412698413,0.404836959166006,2.41746031746032,0.380873015873016
"MELBOURNE",1993,12,7.50136360027564,78.9285714285714,10.0928571428571,7.42963076638796,78.0095238095238,10.1759523809524,0.0717328338876762,0.919047619047618,-0.0830952380952379
"MELBOURNE",1993,13,6.82278749817611,72.8461538461538,9.99230769230769,7.09032614117569,77.6977289377289,9.47683882783883,-0.267538642999574,-4.8515750915751,0.515468864468865
"MELBOURNE",1993,14,7.47007101386981,79.5,10.02,6.89333587321907,76.8333333333333,9.24733333333333,0.576735140650734,2.66666666666667,0.772666666666666
"MELBOURNE",1993,15,7.02096648158279,74.7142857142857,9.95,6.7914163411321,76.1619047619048,9.15738095238095,0.22955014045069,-1.44761904761906,0.792619047619047
"MELBOURNE",1993,16,6.79744416932425,72.5714285714286,9.96428571428571,6.62136273813013,73.0879120879121,9.43617511520737,0.176081431194119,-0.516483516483518,0.528110599078341
"MELBOURNE",1993,17,7.04469947565936,68.5714285714286,11.4285714285714,6.65890570798602,71.5868131868132,9.88270116979794,0.385793767673341,-3.01538461538462,1.54587025877349
"MELBOURNE",1993,18,8.02192982004657,75.0714285714286,11.85,6.96511689609565,69.7796703296703,10.9872527472527,1.05681292395092,5.29175824175825,0.862747252747253
"MELBOURNE",1993,19,7.84502448640234,81.7142857142857,10.35,7.03986786418351,67.9268731268731,11.6831655441333,0.80515662221883,13.7874125874126,-1.33316554413329
"MELBOURNE",1993,20,9.21866350436795,73.5,14.6714285714286,7.31836909948439,66.2004608294931,12.7064516129032,1.90029440488356,7.29953917050692,1.96497695852534
"MELBOURNE",1993,21,7.60381892362066,71.1428571428571,11.9642857142857,7.29442364705879,63.7488479262673,13.3753456221198,0.309395276561869,7.39400921658986,-1.4110599078341
"MELBOURNE",1993,22,7.77577414484453,69.0714285714286,12.9714285714286,7.87457810060123,63.9930875576037,14.50633640553,-0.098803955756698,5.07834101382488,-1.53490783410138
"MELBOURNE",1993,23,9.44110309189601,72.7142857142857,14.9428571428571,8.31736038467511,63.3824884792627,15.6082949308756,1.1237427072209,9.33179723502303,-0.665437788018433
"MELBOURNE",1993,24,8.25194532480769,62.4285714285714,15.7785714285714,8.55168769885649,61.278801843318,16.7444700460829,-0.299742374048806,1.14976958525346,-0.96589861751152
"MELBOURNE",1993,25,9.00343854550897,60.5,17.6214285714286,8.87422298173095,60.9009216589862,17.3626728110599,0.129215563778018,-0.400921658986178,0.258755760368661
"MELBOURNE",1993,26,9.86850772054377,75.1428571428571,15.45,8.97406024773732,60.423579109063,17.7355606758833,0.894447472806444,14.7192780337942,-2.28556067588326
"MELBOURNE",1994,1,8.33543445483823,58.2857142857143,17.0214285714286,9.51477654778745,58.9058608058608,19.2654578754579,-1.17934209294923,-0.62014652014652,-2.2440293040293
"MELBOURNE",1994,2,8.63380134454652,54.3571428571429,19.1214285714286,9.76025064405047,58.967619047619,19.5676666666667,-1.12644929950395,-4.61047619047619,-0.446238095238098
"MELBOURNE",1994,3,12.6068846260718,73.9285714285714,19.8857142857143,9.99489908528445,60.5261904761905,19.4957142857143,2.61198554078736,13.402380952381,0.390000000000001
"MELBOURNE",1994,4,11.3364648902997,69.8571428571429,18.9,10.0851053576477,60.0935897435897,19.8162637362637,1.25135953265206,9.76355311355312,-0.916263736263737
"MELBOURNE",1994,5,10.2177208516416,74.9285714285714,15.7857142857143,9.73656219319001,62.4985347985348,18.4657509157509,0.48115865845155,12.4300366300366,-2.68003663003663
"MELBOURNE",1994,6,9.15238725590623,67.7142857142857,15.8857142857143,9.11546854570175,61.9761904761905,17.4902380952381,0.0369187102044819,5.73809523809523,-1.60452380952381
"MELBOURNE",1994,7,9.35624954689711,63.7857142857143,17.3642857142857,8.79448138432764,64.8333333333333,16.0735714285714,0.561768162569461,-1.04761904761904,1.29071428571428
"MELBOURNE",1994,8,8.76918707035786,75.4285714285714,13.4428571428571,8.49468795696419,67.7619047619048,14.7735714285714,0.274499113393661,7.66666666666667,-1.33071428571429
"MELBOURNE",1994,9,7.20453877319404,58,14.6928571428571,8.06243038556104,69.6928571428572,13.4216666666667,-0.857891612366999,-11.6928571428572,1.27119047619048
"MELBOURNE",1994,10,7.27043840805726,75.1428571428571,10.5214285714286,8.03259491421013,73.9015873015873,12.3240476190476,-0.762156506152865,1.24126984126984,-1.80261904761905
"MELBOURNE",1994,11,7.52331151672403,66.5,13.1857142857143,7.72305965155141,76.5825396825397,11.1048412698413,-0.199748134827384,-10.0825396825397,2.08087301587302
"MELBOURNE",1994,12,7.39490010293655,77.1428571428571,10.3357142857143,7.42963076638796,78.0095238095238,10.1759523809524,-0.0347306634514064,-0.866666666666674,0.159761904761904
"MELBOURNE",1994,13,6.66063124136158,78.3571428571429,8.35,7.09032614117569,77.6977289377289,9.47683882783883,-0.429694899814103,0.659413919413922,-1.12683882783883
"MELBOURNE",1994,14,7.10331462223965,69.5714285714286,11.3214285714286,6.89333587321907,76.8333333333333,9.24733333333333,0.209978749020575,-7.26190476190476,2.07409523809524
"MELBOURNE",1994,15,6.11556817621978,71.0714285714286,8.58571428571429,6.7914163411321,76.1619047619048,9.15738095238095,-0.675848164912326,-5.0904761904762,-0.571666666666667
"MELBOURNE",1994,16,5.95199886463923,74.2142857142857,7.67142857142857,6.62136273813013,73.0879120879121,9.43617511520737,-0.669363873490898,1.12637362637362,-1.7647465437788
"MELBOURNE",1994,17,6.03994818202656,68.9285714285714,8.90714285714286,6.65890570798602,71.5868131868132,9.88270116979794,-0.618957525959453,-2.65824175824176,-0.975558312655087
"MELBOURNE",1994,18,6.30286536323907,66,10.4785714285714,6.96511689609565,69.7796703296703,10.9872527472527,-0.662251532856583,-3.77967032967032,-0.508681318681317
"MELBOURNE",1994,19,5.78021455591528,59.9285714285714,10.6071428571429,7.03986786418351,67.9268731268731,11.6831655441333,-1.25965330826823,-7.9983016983017,-1.07602268699043
"MELBOURNE",1994,20,6.23565310739411,67.5,9.81428571428571,7.31836909948439,66.2004608294931,12.7064516129032,-1.08271599209028,1.29953917050692,-2.89216589861751
"MELBOURNE",1994,21,6.63544866044937,59.5,13.55,7.29442364705879,63.7488479262673,13.3753456221198,-0.658974986609414,-4.24884792626728,0.174654377880184
"MELBOURNE",1994,22,6.96525642639025,57,14.9857142857143,7.87457810060123,63.9930875576037,14.50633640553,-0.909321674210978,-6.99308755760369,0.479377880184332
"MELBOURNE",1994,23,6.93817718218434,58.4285714285714,13.8214285714286,8.31736038467511,63.3824884792627,15.6082949308756,-1.37918320249077,-4.95391705069125,-1.78686635944701
"MELBOURNE",1994,24,7.07811142571666,51.2142857142857,16.9,8.55168769885649,61.278801843318,16.7444700460829,-1.47357627313984,-10.0645161290323,0.15552995391705
"MELBOURNE",1994,25,7.21098916370545,43.4285714285714,21.3571428571429,8.87422298173095,60.9009216589862,17.3626728110599,-1.6632338180255,-17.4723502304147,3.99447004608295
"MELBOURNE",1994,26,10.1759967420577,63.9285714285714,18.6857142857143,8.97406024773732,60.423579109063,17.7355606758833,1.20193649432039,3.50499231950845,0.95015360983103
"MELBOURNE",1995,1,11.000157456571,61.8571428571429,20.6142857142857,9.51477654778745,58.9058608058608,19.2654578754579,1.48538090878351,2.95128205128205,1.34882783882784
"MELBOURNE",1995,2,12.4520509030578,72.4285714285714,19.8285714285714,9.76025064405047,58.967619047619,19.5676666666667,2.69180025900731,13.4609523809524,0.260904761904762
"MELBOURNE",1995,3,9.73611026500063,63.6428571428571,18.0285714285714,9.99489908528445,60.5261904761905,19.4957142857143,-0.258788820283815,3.11666666666667,-1.46714285714286
"MELBOURNE",1995,4,10.3559869607974,57.5,21.5928571428571,10.0851053576477,60.0935897435897,19.8162637362637,0.270881603149739,-2.59358974358975,1.77659340659341
"MELBOURNE",1995,5,11.2424710173658,65.7142857142857,19.9357142857143,9.73656219319001,62.4985347985348,18.4657509157509,1.50590882417577,3.21575091575091,1.46996336996337
"MELBOURNE",1995,6,8.59130162985035,67,14.9214285714286,9.11546854570175,61.9761904761905,17.4902380952381,-0.524166915851392,5.02380952380953,-2.56880952380952
"MELBOURNE",1995,7,7.45849944165424,68.5714285714286,12.3785714285714,8.79448138432764,64.8333333333333,16.0735714285714,-1.3359819426734,3.73809523809524,-3.695
"MELBOURNE",1995,8,8.31130190428211,74.8571428571429,12.7071428571429,8.49468795696419,67.7619047619048,14.7735714285714,-0.183386052682087,7.0952380952381,-2.06642857142857
"MELBOURNE",1995,9,8.52608936599167,78.3571428571429,12.3857142857143,8.06243038556104,69.6928571428572,13.4216666666667,0.463658980430639,8.66428571428571,-1.03595238095238
"MELBOURNE",1995,10,9.2280137602357,81.2142857142857,12.9,8.03259491421013,73.9015873015873,12.3240476190476,1.19541884602557,7.31269841269841,0.575952380952382
